nohup: ignoring input
[1390] bbox_docvqa_id=1391 images=7/7 error=False
[1391] bbox_docvqa_id=1392 images=7/7 error=False
[1392] bbox_docvqa_id=1393 images=7/7 error=False
[1601] bbox_docvqa_id=1602 images=8/8 error=False
[1602] bbox_docvqa_id=1603 images=8/8 error=False
[1603] bbox_docvqa_id=1604 images=48/48 error=True
[1604] bbox_docvqa_id=1605 images=48/48 error=True
[1393] bbox_docvqa_id=1394 images=16/16 error=False
[779] bbox_docvqa_id=780 images=20/20 error=False
[1605] bbox_docvqa_id=1606 images=48/48 error=True
[1394] bbox_docvqa_id=1395 images=16/16 error=False
[1606] bbox_docvqa_id=1607 images=48/48 error=True
[1395] bbox_docvqa_id=1396 images=16/16 error=False
[1607] bbox_docvqa_id=1608 images=43/43 error=True
[1396] bbox_docvqa_id=1397 images=16/16 error=False
[780] bbox_docvqa_id=781 images=20/20 error=False
[1608] bbox_docvqa_id=1609 images=43/43 error=True
[1609] bbox_docvqa_id=1610 images=43/43 error=True
[1397] bbox_docvqa_id=1398 images=6/6 error=False
[781] bbox_docvqa_id=782 images=11/11 error=False
[1610] bbox_docvqa_id=1611 images=43/43 error=True
[1398] bbox_docvqa_id=1399 images=6/6 error=False
[782] bbox_docvqa_id=783 images=11/11 error=False
[1399] bbox_docvqa_id=1400 images=6/6 error=False
[1400] bbox_docvqa_id=1401 images=6/6 error=False
[783] bbox_docvqa_id=784 images=11/11 error=False
[784] bbox_docvqa_id=785 images=11/11 error=False
[1401] bbox_docvqa_id=1402 images=11/11 error=False
[785] bbox_docvqa_id=786 images=11/11 error=False
[1402] bbox_docvqa_id=1403 images=11/11 error=False
[1403] bbox_docvqa_id=1404 images=11/11 error=False
[786] bbox_docvqa_id=787 images=11/11 error=False
[1611] bbox_docvqa_id=1612 images=10/10 error=True
[1404] bbox_docvqa_id=1405 images=11/11 error=False
[787] bbox_docvqa_id=788 images=19/19 error=False
[1405] bbox_docvqa_id=1406 images=17/17 error=False
[788] bbox_docvqa_id=789 images=19/19 error=False
[1406] bbox_docvqa_id=1407 images=17/17 error=False
[789] bbox_docvqa_id=790 images=19/19 error=False
[1612] bbox_docvqa_id=1613 images=10/10 error=True
[1407] bbox_docvqa_id=1408 images=17/17 error=False
[1408] bbox_docvqa_id=1409 images=17/17 error=False
[790] bbox_docvqa_id=791 images=19/19 error=False
[1409] bbox_docvqa_id=1410 images=5/5 error=False
[1410] bbox_docvqa_id=1411 images=5/5 error=False
[1411] bbox_docvqa_id=1412 images=5/5 error=False
[1412] bbox_docvqa_id=1413 images=5/5 error=False
[791] bbox_docvqa_id=792 images=19/19 error=False
[1413] bbox_docvqa_id=1414 images=5/5 error=False
[1613] bbox_docvqa_id=1614 images=10/10 error=True
[792] bbox_docvqa_id=793 images=19/19 error=False
[1414] bbox_docvqa_id=1415 images=5/5 error=False
[1415] bbox_docvqa_id=1416 images=5/5 error=False
[1416] bbox_docvqa_id=1417 images=5/5 error=False
[793] bbox_docvqa_id=794 images=19/19 error=False
[794] bbox_docvqa_id=795 images=19/19 error=False
[1614] bbox_docvqa_id=1615 images=10/10 error=True
[1417] bbox_docvqa_id=1418 images=34/34 error=False
[1615] bbox_docvqa_id=1616 images=63/63 error=True
[795] bbox_docvqa_id=796 images=52/52 error=True
[1616] bbox_docvqa_id=1617 images=63/63 error=True
[1418] bbox_docvqa_id=1419 images=34/34 error=False
[1617] bbox_docvqa_id=1618 images=63/63 error=True
[796] bbox_docvqa_id=797 images=52/52 error=True
[1618] bbox_docvqa_id=1619 images=63/63 error=True
[1419] bbox_docvqa_id=1420 images=34/34 error=False
[1619] bbox_docvqa_id=1620 images=73/73 error=True
[1620] bbox_docvqa_id=1621 images=73/73 error=True
[1420] bbox_docvqa_id=1421 images=34/34 error=False
[797] bbox_docvqa_id=798 images=52/52 error=True
[1621] bbox_docvqa_id=1622 images=73/73 error=True
[1622] bbox_docvqa_id=1623 images=73/73 error=True
[798] bbox_docvqa_id=799 images=52/52 error=True
[1421] bbox_docvqa_id=1422 images=31/31 error=False
[799] bbox_docvqa_id=800 images=52/52 error=True
[1422] bbox_docvqa_id=1423 images=31/31 error=False
[1423] bbox_docvqa_id=1424 images=31/31 error=False
[1424] bbox_docvqa_id=1425 images=31/31 error=False
[800] bbox_docvqa_id=801 images=52/52 error=True
[1425] bbox_docvqa_id=1426 images=138/138 error=True
[1426] bbox_docvqa_id=1427 images=138/138 error=True
[1427] bbox_docvqa_id=1428 images=138/138 error=True
[1428] bbox_docvqa_id=1429 images=138/138 error=True
[1429] bbox_docvqa_id=1430 images=7/7 error=False
[1430] bbox_docvqa_id=1431 images=7/7 error=False
[801] bbox_docvqa_id=802 images=52/52 error=True
[1431] bbox_docvqa_id=1432 images=7/7 error=False
[1432] bbox_docvqa_id=1433 images=7/7 error=False
[802] bbox_docvqa_id=803 images=52/52 error=True
[1433] bbox_docvqa_id=1434 images=22/22 error=False
[1434] bbox_docvqa_id=1435 images=22/22 error=False
[1435] bbox_docvqa_id=1436 images=22/22 error=False
[1436] bbox_docvqa_id=1437 images=22/22 error=False
[803] bbox_docvqa_id=804 images=45/45 error=False
[1437] bbox_docvqa_id=1438 images=44/44 error=False
[1438] bbox_docvqa_id=1439 images=44/44 error=False
[804] bbox_docvqa_id=805 images=45/45 error=False
[1439] bbox_docvqa_id=1440 images=44/44 error=False
[1440] bbox_docvqa_id=1441 images=44/44 error=False
[1441] bbox_docvqa_id=1442 images=18/18 error=False
[805] bbox_docvqa_id=806 images=45/45 error=False
[1442] bbox_docvqa_id=1443 images=18/18 error=False
[1443] bbox_docvqa_id=1444 images=18/18 error=False
[1444] bbox_docvqa_id=1445 images=18/18 error=False
[1445] bbox_docvqa_id=1446 images=17/17 error=False
[1446] bbox_docvqa_id=1447 images=17/17 error=False
[806] bbox_docvqa_id=807 images=45/45 error=False
[1447] bbox_docvqa_id=1448 images=17/17 error=False
[1448] bbox_docvqa_id=1449 images=17/17 error=False
[1449] bbox_docvqa_id=1450 images=7/7 error=False
[1450] bbox_docvqa_id=1451 images=7/7 error=False
[1451] bbox_docvqa_id=1452 images=7/7 error=False
[1452] bbox_docvqa_id=1453 images=7/7 error=False
[1453] bbox_docvqa_id=1454 images=5/5 error=False
[1454] bbox_docvqa_id=1455 images=5/5 error=False
[1455] bbox_docvqa_id=1456 images=5/5 error=False
[807] bbox_docvqa_id=808 images=45/45 error=False
[1456] bbox_docvqa_id=1457 images=5/5 error=False
[1457] bbox_docvqa_id=1458 images=20/20 error=False
[1458] bbox_docvqa_id=1459 images=20/20 error=False
[1459] bbox_docvqa_id=1460 images=20/20 error=False
[1460] bbox_docvqa_id=1461 images=20/20 error=False
[808] bbox_docvqa_id=809 images=45/45 error=False
[1461] bbox_docvqa_id=1462 images=44/44 error=False
[809] bbox_docvqa_id=810 images=45/45 error=False
[1462] bbox_docvqa_id=1463 images=44/44 error=False
[1463] bbox_docvqa_id=1464 images=44/44 error=False
[1464] bbox_docvqa_id=1465 images=44/44 error=False
[810] bbox_docvqa_id=811 images=45/45 error=False
[1465] bbox_docvqa_id=1466 images=18/18 error=False
[811] bbox_docvqa_id=812 images=18/18 error=False
[1466] bbox_docvqa_id=1467 images=18/18 error=False
[1467] bbox_docvqa_id=1468 images=18/18 error=False
[812] bbox_docvqa_id=813 images=18/18 error=False
[813] bbox_docvqa_id=814 images=18/18 error=False
[1468] bbox_docvqa_id=1469 images=18/18 error=False
[814] bbox_docvqa_id=815 images=18/18 error=False
[815] bbox_docvqa_id=816 images=18/18 error=False
[816] bbox_docvqa_id=817 images=18/18 error=False
[1469] bbox_docvqa_id=1470 images=40/40 error=False
[817] bbox_docvqa_id=818 images=18/18 error=False
[1470] bbox_docvqa_id=1471 images=40/40 error=False
[1471] bbox_docvqa_id=1472 images=40/40 error=False
[818] bbox_docvqa_id=819 images=18/18 error=False
[1472] bbox_docvqa_id=1473 images=40/40 error=False
[819] bbox_docvqa_id=820 images=24/24 error=False
[1473] bbox_docvqa_id=1474 images=14/14 error=False
[1474] bbox_docvqa_id=1475 images=14/14 error=False
[820] bbox_docvqa_id=821 images=24/24 error=False
[1475] bbox_docvqa_id=1476 images=14/14 error=False
[1476] bbox_docvqa_id=1477 images=14/14 error=False
[821] bbox_docvqa_id=822 images=24/24 error=False
[822] bbox_docvqa_id=823 images=24/24 error=False
[1477] bbox_docvqa_id=1478 images=30/30 error=False
[823] bbox_docvqa_id=824 images=24/24 error=False
[1478] bbox_docvqa_id=1479 images=30/30 error=False
[824] bbox_docvqa_id=825 images=24/24 error=False
[1479] bbox_docvqa_id=1480 images=30/30 error=False
[1480] bbox_docvqa_id=1481 images=30/30 error=False
[825] bbox_docvqa_id=826 images=24/24 error=False
[1481] bbox_docvqa_id=1482 images=13/13 error=False
[1482] bbox_docvqa_id=1483 images=13/13 error=False
[826] bbox_docvqa_id=827 images=24/24 error=False
[827] bbox_docvqa_id=828 images=8/8 error=False
[828] bbox_docvqa_id=829 images=8/8 error=False
[1483] bbox_docvqa_id=1484 images=13/13 error=False
[1484] bbox_docvqa_id=1485 images=13/13 error=False
[829] bbox_docvqa_id=830 images=8/8 error=False
[830] bbox_docvqa_id=831 images=8/8 error=False
[831] bbox_docvqa_id=832 images=8/8 error=False
[832] bbox_docvqa_id=833 images=8/8 error=False
[1485] bbox_docvqa_id=1486 images=24/24 error=False
[833] bbox_docvqa_id=834 images=18/18 error=False
[1486] bbox_docvqa_id=1487 images=24/24 error=False
[1487] bbox_docvqa_id=1488 images=24/24 error=False
[834] bbox_docvqa_id=835 images=18/18 error=False
[1488] bbox_docvqa_id=1489 images=24/24 error=False
[1489] bbox_docvqa_id=1490 images=4/4 error=False
[1490] bbox_docvqa_id=1491 images=4/4 error=False
[835] bbox_docvqa_id=836 images=18/18 error=False
[1491] bbox_docvqa_id=1492 images=4/4 error=False
[1492] bbox_docvqa_id=1493 images=4/4 error=False
[836] bbox_docvqa_id=837 images=18/18 error=False
[1493] bbox_docvqa_id=1494 images=9/9 error=False
[1494] bbox_docvqa_id=1495 images=9/9 error=False
[1495] bbox_docvqa_id=1496 images=9/9 error=False
[837] bbox_docvqa_id=838 images=18/18 error=False
[1496] bbox_docvqa_id=1497 images=9/9 error=False
[838] bbox_docvqa_id=839 images=18/18 error=False
[839] bbox_docvqa_id=840 images=18/18 error=False
[1497] bbox_docvqa_id=1498 images=20/20 error=False
[840] bbox_docvqa_id=841 images=18/18 error=False
[1498] bbox_docvqa_id=1499 images=20/20 error=False
[1499] bbox_docvqa_id=1500 images=20/20 error=False
[841] bbox_docvqa_id=842 images=32/32 error=False
[1500] bbox_docvqa_id=1501 images=20/20 error=False
[842] bbox_docvqa_id=843 images=32/32 error=False
[1501] bbox_docvqa_id=1502 images=8/8 error=False
[1502] bbox_docvqa_id=1503 images=8/8 error=False
[1503] bbox_docvqa_id=1504 images=8/8 error=False
[1504] bbox_docvqa_id=1505 images=8/8 error=False
[843] bbox_docvqa_id=844 images=32/32 error=False
[1505] bbox_docvqa_id=1506 images=21/21 error=False
[1506] bbox_docvqa_id=1507 images=21/21 error=False
[1507] bbox_docvqa_id=1508 images=21/21 error=False
[1508] bbox_docvqa_id=1509 images=21/21 error=False
[844] bbox_docvqa_id=845 images=32/32 error=False
[1509] bbox_docvqa_id=1510 images=16/16 error=False
[1510] bbox_docvqa_id=1511 images=16/16 error=False
[1511] bbox_docvqa_id=1512 images=16/16 error=False
[1512] bbox_docvqa_id=1513 images=16/16 error=False
[845] bbox_docvqa_id=846 images=32/32 error=False
[1513] bbox_docvqa_id=1514 images=4/4 error=False
[1514] bbox_docvqa_id=1515 images=4/4 error=False
[1515] bbox_docvqa_id=1516 images=4/4 error=False
[1516] bbox_docvqa_id=1517 images=16/16 error=False
[1517] bbox_docvqa_id=1518 images=16/16 error=False
[846] bbox_docvqa_id=847 images=32/32 error=False
[1518] bbox_docvqa_id=1519 images=16/16 error=False
[1519] bbox_docvqa_id=1520 images=16/16 error=False
[847] bbox_docvqa_id=848 images=32/32 error=False
[1520] bbox_docvqa_id=1521 images=18/18 error=False
[1521] bbox_docvqa_id=1522 images=18/18 error=False
[1522] bbox_docvqa_id=1523 images=18/18 error=False
[1523] bbox_docvqa_id=1524 images=18/18 error=False
[848] bbox_docvqa_id=849 images=32/32 error=False
[849] bbox_docvqa_id=850 images=9/9 error=False
[850] bbox_docvqa_id=851 images=9/9 error=False
[1524] bbox_docvqa_id=1525 images=27/27 error=False
[851] bbox_docvqa_id=852 images=9/9 error=False
[1525] bbox_docvqa_id=1526 images=27/27 error=False
[852] bbox_docvqa_id=853 images=9/9 error=False
[1526] bbox_docvqa_id=1527 images=27/27 error=False
[853] bbox_docvqa_id=854 images=9/9 error=False
[854] bbox_docvqa_id=855 images=9/9 error=False
[1527] bbox_docvqa_id=1528 images=27/27 error=False
[855] bbox_docvqa_id=856 images=9/9 error=False
[856] bbox_docvqa_id=857 images=21/21 error=False
[1528] bbox_docvqa_id=1529 images=21/21 error=False
[1529] bbox_docvqa_id=1530 images=21/21 error=False
[857] bbox_docvqa_id=858 images=21/21 error=False
[1530] bbox_docvqa_id=1531 images=21/21 error=False
[858] bbox_docvqa_id=859 images=21/21 error=False
[1531] bbox_docvqa_id=1532 images=21/21 error=False
[859] bbox_docvqa_id=860 images=21/21 error=False
[860] bbox_docvqa_id=861 images=21/21 error=False
[861] bbox_docvqa_id=862 images=21/21 error=False
[862] bbox_docvqa_id=863 images=21/21 error=False
[863] bbox_docvqa_id=864 images=21/21 error=False
[864] bbox_docvqa_id=865 images=10/10 error=False
[865] bbox_docvqa_id=866 images=10/10 error=False
[1532] bbox_docvqa_id=1533 images=6/6 error=False
[866] bbox_docvqa_id=867 images=10/10 error=False
[867] bbox_docvqa_id=868 images=10/10 error=False
[1533] bbox_docvqa_id=1534 images=6/6 error=False
[1534] bbox_docvqa_id=1535 images=6/6 error=False
[868] bbox_docvqa_id=869 images=10/10 error=False
[1535] bbox_docvqa_id=1536 images=6/6 error=False
[869] bbox_docvqa_id=870 images=10/10 error=False
[870] bbox_docvqa_id=871 images=10/10 error=False
[871] bbox_docvqa_id=872 images=10/10 error=False
[1536] bbox_docvqa_id=1537 images=20/20 error=False
[1537] bbox_docvqa_id=1538 images=20/20 error=False
[1538] bbox_docvqa_id=1539 images=20/20 error=False
[1539] bbox_docvqa_id=1540 images=20/20 error=False
[872] bbox_docvqa_id=873 images=22/22 error=False
[1540] bbox_docvqa_id=1541 images=13/13 error=False
[1541] bbox_docvqa_id=1542 images=13/13 error=False
[873] bbox_docvqa_id=874 images=22/22 error=False
[1542] bbox_docvqa_id=1543 images=13/13 error=False
[874] bbox_docvqa_id=875 images=22/22 error=False
[1543] bbox_docvqa_id=1544 images=13/13 error=False
[875] bbox_docvqa_id=876 images=22/22 error=False
[876] bbox_docvqa_id=877 images=22/22 error=False
[1544] bbox_docvqa_id=1545 images=35/35 error=False
[1545] bbox_docvqa_id=1546 images=35/35 error=False
[877] bbox_docvqa_id=878 images=22/22 error=False
[1546] bbox_docvqa_id=1547 images=35/35 error=False
[1547] bbox_docvqa_id=1548 images=35/35 error=False
[1548] bbox_docvqa_id=1549 images=6/6 error=False
[878] bbox_docvqa_id=879 images=22/22 error=False
[1549] bbox_docvqa_id=1550 images=6/6 error=False
[1550] bbox_docvqa_id=1551 images=6/6 error=False
[1551] bbox_docvqa_id=1552 images=6/6 error=False
[879] bbox_docvqa_id=880 images=22/22 error=False
[880] bbox_docvqa_id=881 images=5/5 error=False
[881] bbox_docvqa_id=882 images=5/5 error=False
[882] bbox_docvqa_id=883 images=5/5 error=False
[883] bbox_docvqa_id=884 images=5/5 error=False
[884] bbox_docvqa_id=885 images=5/5 error=False
[1552] bbox_docvqa_id=1553 images=30/30 error=False
[885] bbox_docvqa_id=886 images=5/5 error=False
[886] bbox_docvqa_id=887 images=5/5 error=False
[1553] bbox_docvqa_id=1554 images=30/30 error=False
[887] bbox_docvqa_id=888 images=5/5 error=False
[888] bbox_docvqa_id=889 images=69/69 error=True
[889] bbox_docvqa_id=890 images=69/69 error=True
[890] bbox_docvqa_id=891 images=69/69 error=True
[891] bbox_docvqa_id=892 images=69/69 error=True
[892] bbox_docvqa_id=893 images=69/69 error=True
[893] bbox_docvqa_id=894 images=69/69 error=True
[894] bbox_docvqa_id=895 images=69/69 error=True
[895] bbox_docvqa_id=896 images=69/69 error=True
[1554] bbox_docvqa_id=1555 images=30/30 error=False
[1555] bbox_docvqa_id=1556 images=30/30 error=False
[896] bbox_docvqa_id=897 images=21/21 error=False
[897] bbox_docvqa_id=898 images=21/21 error=False
[1556] bbox_docvqa_id=1557 images=17/17 error=False
[1557] bbox_docvqa_id=1558 images=17/17 error=False
[898] bbox_docvqa_id=899 images=21/21 error=False
[1558] bbox_docvqa_id=1559 images=17/17 error=False
[1559] bbox_docvqa_id=1560 images=17/17 error=False
[899] bbox_docvqa_id=900 images=21/21 error=False
[1560] bbox_docvqa_id=1561 images=12/12 error=False
[1561] bbox_docvqa_id=1562 images=12/12 error=False
[1562] bbox_docvqa_id=1563 images=12/12 error=False
[900] bbox_docvqa_id=901 images=21/21 error=False
[1563] bbox_docvqa_id=1564 images=12/12 error=False
[901] bbox_docvqa_id=902 images=21/21 error=False
[1564] bbox_docvqa_id=1565 images=13/13 error=False
[1565] bbox_docvqa_id=1566 images=13/13 error=False
[1566] bbox_docvqa_id=1567 images=13/13 error=False
[902] bbox_docvqa_id=903 images=21/21 error=False
[1567] bbox_docvqa_id=1568 images=13/13 error=False
[903] bbox_docvqa_id=904 images=21/21 error=False
[904] bbox_docvqa_id=905 images=7/7 error=False
[905] bbox_docvqa_id=906 images=7/7 error=False
[906] bbox_docvqa_id=907 images=7/7 error=False
[907] bbox_docvqa_id=908 images=7/7 error=False
[908] bbox_docvqa_id=909 images=7/7 error=False
[909] bbox_docvqa_id=910 images=7/7 error=False
[1568] bbox_docvqa_id=1569 images=33/33 error=False
[1569] bbox_docvqa_id=1570 images=33/33 error=False
[910] bbox_docvqa_id=911 images=16/16 error=False
[1570] bbox_docvqa_id=1571 images=33/33 error=False
[911] bbox_docvqa_id=912 images=16/16 error=False
[1571] bbox_docvqa_id=1572 images=33/33 error=False
[912] bbox_docvqa_id=913 images=16/16 error=False
[913] bbox_docvqa_id=914 images=16/16 error=False
[914] bbox_docvqa_id=915 images=16/16 error=False
[915] bbox_docvqa_id=916 images=16/16 error=False
[916] bbox_docvqa_id=917 images=16/16 error=False
[1572] bbox_docvqa_id=1573 images=43/43 error=False
[917] bbox_docvqa_id=918 images=16/16 error=False
[918] bbox_docvqa_id=919 images=6/6 error=False
[919] bbox_docvqa_id=920 images=6/6 error=False
[920] bbox_docvqa_id=921 images=6/6 error=False
[921] bbox_docvqa_id=922 images=6/6 error=False
[1573] bbox_docvqa_id=1574 images=43/43 error=False
[922] bbox_docvqa_id=923 images=6/6 error=False
[1574] bbox_docvqa_id=1575 images=43/43 error=False
[923] bbox_docvqa_id=924 images=11/11 error=False
[924] bbox_docvqa_id=925 images=11/11 error=False
[1575] bbox_docvqa_id=1576 images=43/43 error=False
[925] bbox_docvqa_id=926 images=11/11 error=False
[926] bbox_docvqa_id=927 images=11/11 error=False
[1576] bbox_docvqa_id=1577 images=13/13 error=False
[927] bbox_docvqa_id=928 images=11/11 error=False
[1577] bbox_docvqa_id=1578 images=13/13 error=False
[1578] bbox_docvqa_id=1579 images=13/13 error=False
[928] bbox_docvqa_id=929 images=11/11 error=False
[1579] bbox_docvqa_id=1580 images=13/13 error=False
[929] bbox_docvqa_id=930 images=11/11 error=False
[930] bbox_docvqa_id=931 images=11/11 error=False
[931] bbox_docvqa_id=932 images=17/17 error=False
[1580] bbox_docvqa_id=1581 images=29/29 error=False
[932] bbox_docvqa_id=933 images=17/17 error=False
[1581] bbox_docvqa_id=1582 images=29/29 error=False
[1582] bbox_docvqa_id=1583 images=29/29 error=False
[933] bbox_docvqa_id=934 images=17/17 error=False
[1583] bbox_docvqa_id=1584 images=29/29 error=False
[934] bbox_docvqa_id=935 images=17/17 error=False
[1584] bbox_docvqa_id=1585 images=18/18 error=False
[1585] bbox_docvqa_id=1586 images=18/18 error=False
[935] bbox_docvqa_id=936 images=17/17 error=False
[1586] bbox_docvqa_id=1587 images=18/18 error=False
[1587] bbox_docvqa_id=1588 images=18/18 error=False
[936] bbox_docvqa_id=937 images=17/17 error=False
[1588] bbox_docvqa_id=1589 images=10/10 error=False
[1589] bbox_docvqa_id=1590 images=10/10 error=False
[937] bbox_docvqa_id=938 images=17/17 error=False
